filename,class_name,original_folder,file_path,split,final_file_path
Tr-no_399.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_399.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_399.npz
Tr-gl_15.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_15.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_15.npz
Tr-no_226.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_226.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_226.npz
Tr-gl_859.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_859.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_859.npz
Tr-gl_972.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_972.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_972.npz
Tr-no_458.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_458.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_458.npz
Tr-gl_855.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_855.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_855.npz
Tr-pi_728.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_728.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_728.npz
Tr-pi_1193.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1193.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1193.npz
Tr-aug-me_39.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_39.npz,train,data/processed/final/kaggle/train/meningioma/Tr-aug-me_39.npz
Tr-pi_1005.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1005.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1005.npz
Tr-no_959.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_959.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_959.npz
Tr-pi_263.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_263.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_263.npz
Tr-me_725.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_725.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_725.npz
Tr-gl_1155.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1155.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1155.npz
Tr-me_793.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_793.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_793.npz
Tr-me_674.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_674.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_674.npz
Tr-no_1232.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1232.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1232.npz
Tr-gl_1051.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1051.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1051.npz
Tr-no_923.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_923.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_923.npz
Tr-gl_1387.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1387.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1387.npz
Tr-pi_58.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_58.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_58.npz
Tr-me_466.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_466.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_466.npz
Tr-no_571.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_571.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_571.npz
Tr-me_157.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_157.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_157.npz
Tr-no_1011.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1011.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1011.npz
Tr-no_1012.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1012.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1012.npz
Tr-gl_131.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_131.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_131.npz
Tr-me_1067.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1067.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1067.npz
Tr-gl_1067.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1067.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1067.npz
Tr-gl_518.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_518.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_518.npz
Tr-gl_296.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_296.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_296.npz
Tr-gl_503.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_503.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_503.npz
Tr-no_1337.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1337.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1337.npz
Tr-me_996.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_996.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_996.npz
Tr-no_623.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_623.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_623.npz
Tr-pi_358.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_358.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_358.npz
Tr-me_20.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_20.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_20.npz
Tr-me_197.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_197.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_197.npz
Tr-me_159.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_159.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_159.npz
Tr-no_81.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_81.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_81.npz
Tr-no_1106.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1106.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1106.npz
Tr-gl_589.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_589.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_589.npz
Tr-gl_383.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_383.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_383.npz
Tr-me_247.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_247.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_247.npz
Tr-gl_723.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_723.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_723.npz
Tr-gl_119.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_119.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_119.npz
Tr-gl_743.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_743.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_743.npz
Tr-pi_977.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_977.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_977.npz
Tr-me_225.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_225.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_225.npz
Tr-no_577.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_577.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_577.npz
Tr-gl_787.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_787.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_787.npz
Tr-pi_954.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_954.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_954.npz
Tr-no_215.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_215.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_215.npz
Tr-gl_583.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_583.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_583.npz
Tr-pi_104.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_104.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_104.npz
Tr-me_428.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_428.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_428.npz
Tr-gl_25.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_25.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_25.npz
Tr-no_961.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_961.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_961.npz
Tr-gl_1177.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1177.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1177.npz
Tr-pi_1046.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1046.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1046.npz
Tr-pi_1048.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1048.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1048.npz
Tr-gl_111.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_111.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_111.npz
Tr-gl_249.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_249.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_249.npz
Tr-gl_711.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_711.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_711.npz
Tr-me_498.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_498.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_498.npz
Tr-me_123.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_123.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_123.npz
Tr-gl_725.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_725.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_725.npz
Tr-pi_1161.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1161.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1161.npz
Tr-no_2.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_2.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_2.npz
Tr-me_828.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_828.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_828.npz
Tr-gl_541.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_541.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_541.npz
Tr-no_145.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_145.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_145.npz
Tr-me_144.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_144.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_144.npz
Tr-me_626.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_626.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_626.npz
Tr-me_1249.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1249.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1249.npz
Tr-gl_277.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_277.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_277.npz
Tr-me_431.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_431.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_431.npz
Tr-pi_729.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_729.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_729.npz
Tr-gl_561.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_561.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_561.npz
Tr-aug-me_95.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_95.npz,train,data/processed/final/kaggle/train/meningioma/Tr-aug-me_95.npz
Tr-gl_287.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_287.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_287.npz
Tr-no_730.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_730.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_730.npz
Tr-gl_1008.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1008.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1008.npz
Tr-me_865.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_865.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_865.npz
Tr-no_31.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_31.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_31.npz
Tr-pi_557.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_557.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_557.npz
Tr-no_698.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_698.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_698.npz
Tr-gl_571.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_571.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_571.npz
Tr-me_612.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_612.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_612.npz
Tr-pi_818.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_818.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_818.npz
Tr-no_1237.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1237.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1237.npz
Tr-pi_1328.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1328.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1328.npz
Tr-gl_52.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_52.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_52.npz
Tr-gl_1011.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1011.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1011.npz
Tr-no_230.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_230.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_230.npz
Tr-gl_683.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_683.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_683.npz
Tr-no_77.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_77.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_77.npz
Tr-gl_1305.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1305.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1305.npz
Tr-pi_847.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_847.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_847.npz
Tr-no_453.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_453.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_453.npz
Tr-gl_202.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_202.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_202.npz
Tr-gl_49.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_49.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_49.npz
Tr-pi_982.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_982.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_982.npz
Tr-gl_587.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_587.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_587.npz
Tr-pi_286.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_286.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_286.npz
Tr-pi_919.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_919.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_919.npz
Tr-no_16.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_16.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_16.npz
Tr-no_551.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_551.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_551.npz
Tr-gl_360.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_360.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_360.npz
Tr-me_640.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_640.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_640.npz
Tr-gl_398.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_398.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_398.npz
Tr-gl_1327.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1327.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1327.npz
Tr-pi_555.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_555.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_555.npz
Tr-no_1029.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1029.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1029.npz
Tr-no_854.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_854.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_854.npz
Tr-no_38.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_38.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_38.npz
Tr-no_1007.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1007.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1007.npz
Tr-pi_679.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_679.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_679.npz
Tr-gl_838.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_838.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_838.npz
Tr-pi_499.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_499.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_499.npz
Tr-gl_663.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_663.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_663.npz
Tr-me_202.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_202.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_202.npz
Tr-gl_431.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_431.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_431.npz
Tr-pi_412.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_412.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_412.npz
Tr-me_66.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_66.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_66.npz
Tr-me_241.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_241.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_241.npz
Tr-gl_488.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_488.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_488.npz
Tr-me_721.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_721.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_721.npz
Tr-gl_548.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_548.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_548.npz
Tr-pi_718.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_718.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_718.npz
Tr-me_610.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_610.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_610.npz
Tr-gl_99.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_99.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_99.npz
Tr-gl_597.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_597.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_597.npz
Tr-pi_52.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_52.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_52.npz
Tr-me_315.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_315.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_315.npz
Tr-pi_739.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_739.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_739.npz
Tr-me_1042.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1042.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1042.npz
Tr-no_329.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_329.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_329.npz
Tr-gl_558.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_558.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_558.npz
Tr-gl_476.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_476.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_476.npz
Tr-pi_987.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_987.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_987.npz
Tr-me_322.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_322.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_322.npz
Tr-no_608.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_608.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_608.npz
Tr-no_115.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_115.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_115.npz
Tr-no_1006.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1006.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1006.npz
Tr-no_1130.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1130.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_1130.npz
Tr-pi_93.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_93.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_93.npz
Tr-pi_1181.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1181.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1181.npz
Tr-gl_688.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_688.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_688.npz
Tr-pi_1221.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1221.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1221.npz
Tr-gl_757.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_757.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_757.npz
Tr-gl_369.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_369.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_369.npz
Tr-me_1083.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1083.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1083.npz
Tr-pi_698.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_698.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_698.npz
Tr-pi_81.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_81.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_81.npz
Tr-gl_640.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_640.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_640.npz
Tr-pi_765.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_765.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_765.npz
Tr-gl_873.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_873.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_873.npz
Tr-pi_1156.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1156.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_1156.npz
Tr-me_1282.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1282.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_1282.npz
Tr-pi_905.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_905.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_905.npz
Tr-no_280.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_280.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_280.npz
Tr-me_33.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_33.npz,train,data/processed/final/kaggle/train/meningioma/Tr-me_33.npz
Tr-gl_805.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_805.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_805.npz
Tr-no_104.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_104.npz,train,data/processed/final/kaggle/train/notumor/Tr-no_104.npz
Tr-gl_816.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_816.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_816.npz
Tr-gl_1027.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1027.npz,train,data/processed/final/kaggle/train/glioma/Tr-gl_1027.npz
Tr-pi_762.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_762.npz,train,data/processed/final/kaggle/train/pituitary/Tr-pi_762.npz
